ID,Artist,Release_Title,Style,Year,Country,Label,Format,Have,Want,Mean
4667495,SHXCXCHCXSH , STRGTHS RCNSTRCTNS,Techno,2013,UK,Avian; Alchemy Mastering; MPO,Vinyl; 12"; 33 ⅓ RPM; 45 RPM,290,304,00297
4855096,Black Sites , Prototype EP,Techno,2013,Germany,Pan; Dubplates & Mastering; Dubplates & Mastering,Vinyl; 12"; 45 RPM; EP,364,222,00293
4608156,Shawn Rudiman , DTM006,Techno,2013,US,Detroit Techno Militia,Vinyl; 12",61,521,00291
4328078,Objekt / Cosmin TRG , Shuttered / Auster,Techno,2013,UK,Bleep; The Green Series; Dubplates & Mastering,Vinyl; 12"; 45 RPM; Limited Edition,238,340,00289
4692578,Developer / Truncate , Parallel Series 4 ,Techno,2013,UK,Mote-Evolver; Copyright Control; Mote-Evolver,Vinyl; 12"; 33 ⅓ RPM,329,245,00287
4368368,Various , GPH19,Techno,2013,US,Geophone; Geophone,Vinyl; 12"; EP; 45 RPM; 33 ⅓ RPM,248,321,00284
5113175,Abdulla Rashim , Aksum,Techno,2013,Sweden,Abdulla Rashim Records,Vinyl; 12"; 33 ⅓ RPM,288,269,00278
4900560,Separate Minds , Scattered Thoughts (20 Years Revisited),Techno,2013,US,Sonic Groove; Direct Force Publishing,Vinyl; 12"; 45 RPM,171,376,00273
4620562,Mike Parker , Lustrations,Techno,2013,Germany,Prologue; Enisslab Studio; Wordandsound,Vinyl; 12"; Album,301,237,00269
4885075,Leigh Dickson , Definitions Of Praise,Techno,2013,Germany,Pariter; Intergroove,Vinyl; 12"; 45 RPM,255,273,00264
4370113,Dave Clarke , Wisdom To The Wise (Red 2),Techno,2013,Germany,Boysnoize Records; Precise Mastering; Truelove Mus,Vinyl; 12"; 33 ⅓ RPM; 45 RPM,253,267,00260
4571100,Stanislav Tolkachev , Depth Of Light,Techno,2013,Italy,M_REC LTD,Vinyl; 12"; Single,220,289,00254
4533203,Roberto Capuano , Vertigo,Techno,2013,Sweden,Drumcode; Loose Club Di Mario Manganelli; Drumcode,Vinyl; 12"; 33 ⅓ RPM,265,232,00248
5012796,Rich Oddie* , Against Your Will,Techno,2013,UK,Surface LTD; Veto Music Wholesale; Alchemy Masteri,Vinyl; 12"; Limited Edition; 33 ⅓ RPM,192,285,00238
5159647,Blind Observatory , And The Flying Saucer,Techno,2013,Germany,I/Y,Vinyl; 12"; 33 ⅓ RPM,102,373,00237
5135579,Function , Remixes,Techno,2013,Germany,Ostgut Ton,Vinyl; 12",289,179,00234
4664916,Parassela , Home Alone EP,Techno,2013,Germany,Restoration Records,Vinyl; 12",298,155,00226
5183498,Fishermen (2) , Patterns And Paths,Techno,2013,Sweden,Skudge White,Vinyl; LP,250,199,00224
5188396,Sigha , A Series Of Desecrations ,Techno,2013,UK,Our Circula Sound; Alchemy Mastering; MPO,Vinyl; 12",286,161,00223
5210182,Ø [Phase] , Dirtro II ,Techno,2013,Belgium,Token,Vinyl; 12",277,167,00222
4992206,L.B. Dub Corp , Turner's House,Techno,2013,Germany,Ostgut Ton; Dubplates & Mastering; Mute Song; Ostg,Vinyl; 12"; 45 RPM,268,177,00222
4907698,Tankorr [013] , Neurotrope 025,Techno,2013,France,Neurotrope; ES Production; Underground Vinyls Deal,Vinyl; 12"; 33 ⅓ RPM,243,199,00221
4757810,Population One , A Simpler Form,Techno,2013,US,reduction; Brandenburg Mastering; R.A.N.D. Muzik; ,Vinyl; 12"; 33 ⅓ RPM; 45 RPM; EP,233,210,00221
4293830,Kerridge* , Waiting For Love 1,Techno,2013,UK,Downwards; R.A.N.D. Muzik; R.A.N.D. Muzik,Vinyl; 12"; 33 ⅓ RPM,199,241,00220
4511478,Delta Funktionen , Sun Storm,Techno,2013,Netherlands,Delsin; Delsin; Delsin; Copyright Control; R.A.N.D,Vinyl; 12"; 45 RPM; 33 ⅓ RPM,263,174,00218
4919008,Rrose , Primary Evidence,Techno,2013,US,Eaux; MPO; Air Mastering,Vinyl; 12"; 33 ⅓ RPM; Reissue,245,190,00217
4590558,Robert Hood , Black Technician,Techno,2013,Belgium,Music Man Records; Schnittstelle,Vinyl; 12"; 33 ⅓ RPM,273,160,00216
4582205,Roman Poncet , Route Of Pain,Techno,2013,Germany,Figure,Vinyl; 12",161,270,00215
4574047,Ben Sims , Smoke & Mirrors Remixes,Techno,2013,Sweden,Drumcode,Vinyl; 12",232,192,00212
4877110,Talismann , 003,Techno,2013,Netherlands,Talismann; Record Industry,Vinyl; 12"; 33 ⅓ RPM; 45 RPM,126,295,00210
5198644,Hank Jackson (2) , Palee Hit,Techno,2013,US,Proibito; MPO; Alchemy Mastering,Vinyl; 12",189,225,00207
4579280,Vondelpark , California Analog Dream  (The Robag Wruhme Remixe,Techno,2013,Germany,Pampa Records; Wordandsound,Vinyl; 12"; 45 RPM,321,92,00206
4645636,Dax J , Dreamscape EP,Techno,2013,Germany,Monnom Black; Alchemy Mastering; Record Industry,Vinyl; 12"; 33 ⅓ RPM; EP,230,172,00201
5163462,Young Male , Lost My E EP,Techno,2013,UK,Work Them Records,Vinyl; 12"; EP,227,171,00199
4706471,Marcel Fengler , Fokus,Techno,2013,Germany,Ostgut Ton; Ostgut Ton,Vinyl; 12"; Album,234,162,00198
4999482,Blacknecks , 0003,Techno,2013,UK,Blacknecks; Alchemy Mastering; Veto Music Wholesal,Vinyl; 12"; 33 ⅓ RPM; EP; 45 RPM,170,226,00198
4849253,Frost (26) & Chris Wood & Meat , Nitetraxx 2 / Now!,Techno,2013,Germany,Pressure Traxx; LH Audio Services; Lopazz Studios;,Vinyl; 10"; 33 ⅓ RPM,145,247,00196
5168290,DJ Bone , A Larger Orbit,Techno,2013,UK,Subject Detroit; Mindance; Mindance; Juno Records;,Vinyl; 12",96,295,00195
5166886,Vatican Shadow , When You Are Crawling,Techno,2013,US,Hospital Productions,Vinyl; 12",223,165,00194
4965415,Ctrls , Shifting States EP,Techno,2013,Belgium,Token,Vinyl; 12"; 33 ⅓ RPM; EP,255,132,00193
4922154,Positive Centre , An Assembly,Techno,2013,UK,Our Circula Sound; Our Circula Sound; Alchemy Mast,Vinyl; 12"; 33 ⅓ RPM,249,134,00191
4896627,W.I.R.E.* , Wired,Techno,2013,Netherlands,Mord,Vinyl; 12"; 33 ⅓ RPM; EP,221,159,00190
5056060,Spherical Coordinates , Vector Projection EP,Techno,2013,Belgium,Token,Vinyl; 12"; 33 ⅓ RPM; EP,185,192,00188
4792286,Anthony Parasole , Off The Grid,Techno,2013,Germany,Marcel Dettmann Records,Vinyl; 12",256,118,00187
4248225,Nihad Tule , Shatter / Squalid,Techno,2013,Sweden,Sloboda; Subwax Bcn,Vinyl; 12"; 45 RPM,126,228,00177
4470659,GW* , Ep 1,Techno,2013,Sweden,Färden Records; Clone Distribution; R.A.N.D. Muzik,Vinyl; 12"; 45 RPM; 33 ⅓ RPM,94,258,00176
4675769,PVS* , Fuckin' Society EP,Techno,2013,Italy,H.omevvork Recordings; STTR Studio; Record Industr,Vinyl; 12"; 33 ⅓ RPM; 45 RPM; EP,74,278,00176
4362540,Shawn O'Sullivan & Civil Duty (2) , Security,Techno,2013,US,The Corner,Vinyl; 12"; 33 ⅓ RPM; 45 RPM,194,158,00176
4919409,Baruka , Computed Emotions,Techno,2013,Netherlands,Rush Hour; R.A.N.D. Muzik; Rush Hour Distribution,Vinyl; 12"; 45 RPM; 33 ⅓ RPM,133,213,00173
4827883,Benjamin Damage , 010x ,Techno,2013,Germany,50Weapons; Calyx Mastering; Calyx Mastering,Vinyl; 12"; White Label; 45 RPM,208,137,00172
4329882,A Sagittariun , Transparent Mind EP,Techno,2013,UK,Elastic Dreams,Vinyl; 12"; 33 ⅓ RPM; EP,115,229,00172
4686762,Anthony Parasole , Quickstrike 01,Techno,2013,US,The Corner,Vinyl; 12"; Single Sided,185,155,00170
4623146,Eight Miles High , Lost Tracks,Techno,2013,Germany,Running Back,Vinyl; 12"; EP; 33 ⅓ RPM,207,134,00170
4698095,Inigo Kennedy , Emitter / Collector,Techno,2013,Belgium,Token; Record Industry,Vinyl; 12"; 45 RPM,207,129,00168
4938860,Answer Code Request , Crack City EP,Techno,2013,Germany,Answer Code Request; Dubplates & Mastering,Vinyl; 12"; 33 ⅓ RPM; EP,193,139,00166
4983458,Smell The Flesh , Smell The Flesh,Techno,2013,Sweden,Skudge White,Vinyl; 12",223,108,00165
4505387,J Tijn , Squirtle Squad,Techno,2013,UK,Pennyroyal,Vinyl; 12"; EP,149,182,00165
5078846,Arcing Seas , Ophidian,Techno,2013,UK,Our Circula Sound,Vinyl; 12",216,114,00165
4878553,Population One , Expressions ,Techno,2013,US,reduction; Brandenburg Mastering; R.A.N.D. Muzik; ,Vinyl; 12"; 33 ⅓ RPM; 45 RPM,198,133,00165
4613890,Rolando* , D & N's EP,Techno,2013,Germany,Ostgut Ton,Vinyl; 12"; EP,245,83,00164
4704344,Alan Fitzpatrick , In The Beginning,Techno,2013,Sweden,Drumcode,Vinyl; 12",199,125,00162
4353755,Zenker Brothers , Lion In Mars,Techno,2013,Germany,Tresor; Copyright Control; Tresor Records; Tresor ,Vinyl; 12"; 33 ⅓ RPM,167,156,00161
4927548,AX&P , Ampere&Ohm,Techno,2013,US,Ampere&Ohm,Vinyl; 12",177,138,00157
4952391,Bookworms & Steve Summers (3) , Hidden Portal,Techno,2013,US,Confused House,Vinyl; 12"; 33 ⅓ RPM; White Label,166,149,00157
4282840,Mørbeck* , Teens On Fire,Techno,2013,Germany,Code Is Law,Vinyl; 12",190,122,00156
4971758,Iori , Antimonit E.P.,Techno,2013,Germany,Prologue; Wordandsound; Enisslab Studio,Vinyl; 12",165,147,00156
4692686,AnD (7) , 002/0202/0222,Techno,2013,UK,AnD; Alchemy Mastering,Vinyl; 12"; 45 RPM; 33 ⅓ RPM; White Label; Limited,168,142,00155
4533602,Marcelus , Emerald Ep,Techno,2013,Germany,Tresor,Vinyl; 12"; 33 ⅓ RPM,150,157,00153
4627192,Marvin Horsch , Pace,Techno,2013,Germany,Dorfjungs; Kompakt Distribution; MPO,Vinyl; 12"; Limited Edition,88,217,00152
5267551,Various , 20 Jahre Kompakt: Kollektion 2,Techno,2013,Germany,Kompakt,Vinyl; 12",191,113,00152
4915784,Dax J , D1,Techno,2013,France,Deeply Rooted; MPO,Vinyl; 12"; 33 ⅓ RPM; EP; Limited Edition,171,134,00152
4225400,Adam Beyer & Alan Fitzpatrick , Human Reason (Len Faki Remix) / Memesis,Techno,2013,Sweden,Drumcode; Copyright Control; Drumcode; Masterpiece,Vinyl; 12"; 33 ⅓ RPM,177,124,00150
4982878,Headless Horseman (3) , Headless Horseman 003,Techno,2013,Germany,Headless Horseman,Vinyl; 12"; 45 RPM; White Label,150,150,00150
4484295,Herva , What I Feel EP,Techno,2013,Netherlands,Delsin; Rush Hour Distribution,Vinyl; 12"; EP; Limited Edition,107,193,00150
4403464,Bratha , Bratha 01,Techno,2013,Italy,Bratha; MPO,Vinyl; 12"; EP,198,101,00149
5164145,Bee Mask , Pear Growers Series 1 (Surgeon & Abdulla Rashim M,Techno,2013,US,Pear Growers Series; Dubplates & Mastering; Enissl,Vinyl; 12",181,116,00148
5105103,POV (2) , Crowdspacer Presents 'POV',Techno,2013,UK,Crowdspacer,Vinyl; 12",135,161,00148
3684524,Blawan , Long Distance Open Water Worker,Techno,2012,UK,Black Sun Records; Air Mastering,Vinyl; 12"; EP; 33 ⅓ RPM,1179,728,00953
3981998,Shifted , Sickness By Means Of Clairvoyance,Techno,2012,UK,Our Circula Sound,Vinyl; 12"; 33 ⅓ RPM,612,740,00676
3443794,Conforce , 24 EP,Techno,2012,Netherlands,Clone Basement Series; Record Industry,Vinyl; 12"; EP; 33 ⅓ RPM,762,591,00676
3937209,Rrose , Merchant Of Salt,Techno,2012,UK,Eaux; Veto Music Wholesale; MPO; Air Mastering,Vinyl; 12"; 45 RPM,784,530,00657
4108634,Trevino , Klockworks 09,Techno,2012,Germany,Klockworks,Vinyl; 12",854,413,00633
3887702,Silent Servant , Negative Fascination (Extended 12" Mixes),Techno,2012,US,Hospital Productions; Air Mastering,Vinyl; 12",781,474,00627
3852137,Young Male , All R,Techno,2012,US,White Material; Prairie Cat Mastering; Brooklyn Ph,Vinyl; 12"; EP,559,601,00580
3397334,Zum Goldenen Schwarm , Die Wolke,Techno,2012,Germany,Giegling; Giegling Staub Serie; Dubplates & Master,Vinyl; 12",623,488,00555
3666416,Rødhåd , 1984,Techno,2012,Germany,Dystopian; Calyx Mastering; Calyx Mastering,Vinyl; 12"; 45 RPM; 33 ⅓ RPM,604,492,00548
4089292,Shifted , Razors E.P.,Techno,2012,UK,Mote-Evolver; Mote-Evolver; Drifting Over; N.E.W.S,Vinyl; 12"; 33 ⅓ RPM; EP,481,494,00487
3574672,The Traveller (4) , A100,Techno,2012,Germany,Ostgut Ton; Ostgut Ton; Calyx Mastering; Kompakt D,Vinyl; 12"; 45 RPM; 33 ⅓ RPM,623,343,00483
3888073,Abdulla Rashim , Endasilasie,Techno,2012,Sweden,Abdulla Rashim Records; Enisslab Studio; SST Brügg,Vinyl; 12"; 33 ⅓ RPM; 45 RPM,379,452,00415
3650915,Floorplan , Altered Ego EP,Techno,2012,US,M-Plant; N.E.W.S.; Schnittstelle; Record Industry,Vinyl; 12"; 45 RPM; EP,403,390,00396
3665517,Sterac AKA Steve Rachmad , Secret Life Of Machines (Remastered),Techno,2012,Netherlands,100% Pure; Sterac Publishing; MPO,Vinyl; 12"; 33 ⅓ RPM; 45 RPM; Album; Remastered,351,428,00389
3378747,Regis , Speak To Me / Model Friendship,Techno,2012,UK,Downwards; Air Mastering,Vinyl; 12"; 45 RPM; Remastered,286,480,00383
3352917,Ø [Phase] , Binary Opposition,Techno,2012,Belgium,Token,Vinyl; 12"; 33 ⅓ RPM,311,447,00379
3862122,PSYK , Distane E.P.,Techno,2012,UK,Mote-Evolver; Mote-Evolver; N.E.W.S.; Air Masterin,Vinyl; 12"; 33 ⅓ RPM; EP,379,377,00378
3622045,Truncate , Mira Mar,Techno,2012,US,Truncate,Vinyl; 12"; White Label; 33 ⅓ RPM; 45 RPM,383,336,00359
3978157,Kyle Hall & Kero , Zug Island,Techno,2012,US,Wild Oats; KMFH Music Works; Air Mastering; Wild O,Vinyl; 12"; 45 RPM,363,352,00357
3595267,Sunil Sharpe , Untitled,Techno,2012,UK,Works The Long Nights,Vinyl; 12"; 33 ⅓ RPM; White Label,248,392,00320
3463553,VCMG , Ssss,Techno,2012,Europe,Mute; Mute; Musical Moments; Sony / ATV Music Publ,CD; Album,587,48,00317
3455103,AnD (7) , ADBF BNGD DST,Techno,2012,UK,Black Sun Records,Vinyl; 12"; EP,223,362,00292
3812690,VCMG , EP3 / Aftermaths,Techno,2012,Europe,Mute; Mute; Musical Moments (Europe) Ltd.; Grabbin,Vinyl; 12"; 33 ⅓ RPM; EP,452,110,00281
3895055,Steffi (8) , Schraper,Techno,2012,Germany,Ostgut Ton; Ostgut Ton; Ostgut Ton,Vinyl; 12",392,169,00280
3910964,Recondite , DRGN / Wist 365,Techno,2012,UK,Hotflush Recordings,Vinyl; 12",307,239,00273
3808233,Bambounou , Cobe EP,Techno,2012,Germany,50Weapons; Calyx Mastering,Vinyl; 12"; EP; 33 ⅓ RPM; 45 RPM,259,265,00262
3446775,Planetary Assault Systems , Remixes,Techno,2012,Germany,Ostgut Ton; Ostgut Ton; Mute Song; Ostgut Ton; Spa,Vinyl; 12"; 45 RPM,358,161,00259
4085101,Shxcxchcxsh , Rjrjrffrjrj,Techno,2012,UK,Avian; Air Studios,Vinyl; 12",224,268,00246
3834491,Regis , Death Head Said,Techno,2012,UK,Downwards; D/N Records; D/N Records; Air Mastering,Vinyl; 12"; EP,196,292,00244
3712002,Aubrey , Contact Funk 2012,Techno,2012,US,Lifeworld,Vinyl; 12"; 33 ⅓ RPM; White Label,114,374,00244
3583004,Regis , Ital,Techno,2012,UK,Downwards,Vinyl; 12"; Remastered; 33 ⅓ RPM,239,248,00243
3845506,Cub (5) , C U 1 / C U 2,Techno,2012,Germany,Cub; Air Mastering; R.A.N.D. Muzik,Vinyl; 12"; 45 RPM,267,217,00242
3606052,Infiniti , The Remixes Part 3/3,Techno,2012,Germany,Tresor; MPO; Dubplates & Mastering,Vinyl; 12"; 33 ⅓ RPM,197,279,00238
3369173,Marco Shuttle , All Around The Fires,Techno,2012,Netherlands,Clone Store Only Series; Clone; Clone,Vinyl; 12"; 33 ⅓ RPM,227,247,00237
3713232,Ø [Phase] , Binary Opposition Reprocessed Part 3,Techno,2012,Belgium,Token; Record Industry,Vinyl; 12"; 45 RPM,249,220,00234
3573069,Infiniti , The Remixes ,Techno,2012,Germany,Tresor,Vinyl; 12"; 33 ⅓ RPM,208,254,00231
4047688,Claude Young , Impolite To Refuse,Techno,2012,US,Ican Productions; Curve Pusher; MPO; Ican Producti,Vinyl; 12"; 45 RPM; 33 ⅓ RPM,78,372,00225
3580035,Trus'me* , Remixes,Techno,2012,UK,Prime Numbers; Prime Numbers; Prime Numbers; Air M,Vinyl; 12"; 45 RPM,272,160,00216
4014290,Legowelt , The Paranormal Soul Sampler,Techno,2012,Netherlands,Clone Jack For Daze; Record Industry; Clone Distri,Vinyl; 12"; 45 RPM; White Label,210,212,00211
4043569,Milton Bradley , Voices Of The Unknown,Techno,2012,Germany,Do Not Resist The Beat!,Vinyl; 12"; 45 RPM; 33 ⅓ RPM,276,144,00210
3814942,Barker & Baumecker , Transsektoral,Techno,2012,Germany,Ostgut Ton,Vinyl; 12"; Album; 33 ⅓ RPM,254,163,00208
4029697,Trevino , Tactical Manoeuvre EP,Techno,2012,UK,3024,Vinyl; 12"; EP,241,174,00207
3897509,Regis , Reclaimed 1,Techno,2012,UK,D/N Records,Vinyl; 33 ⅓ RPM; 12"; White Label,233,170,00201
3336193,Curley , Smoke Underwater EP,Techno,2012,France,Curley Music,Vinyl; 12"; 33 ⅓ RPM; EP; Reissue,217,186,00201
3955352,Curley , Axe Breaker E.P.,Techno,2012,France,Curley Music; Expressillon; Copyright Control,Vinyl; 12"; EP; Reissue,180,220,00200
3630253,Parallel 9 , Magnetic Reversal,Techno,2012,Belgium,Music Man Records,Vinyl; 12"; Album,161,234,00197
3596004,Endian , Birdhouse / DBPLT01,Techno,2012,UK,Nonplus Records; Nonplus Records; Copyright Contro,Vinyl; 12"; 45 RPM,226,166,00196
4092992,AnD (7) , Features / Vol 3,Techno,2012,Germany,Repitch Recordings; Dubplates & Mastering; Feature,Vinyl; 12"; 33 ⅓ RPM; 45 RPM; EP,214,176,00195
4008908,Skudge , Haste / Wonder Stories,Techno,2012,Sweden,Skudge Records; Elster Mastering,Vinyl; 12",266,123,00194
3829492,Joseph Capriati / Alan Fitzpatrick , A,Techno,2012,Sweden,Drumcode; DGT Island; Hatfish Music Ltd; Drumcode,Vinyl; 12",176,208,00192
3437683,Skudge , Skudge Remixes Part 5,Techno,2012,Sweden,Skudge Records; Elster Mastering,Vinyl; 12"; Limited Edition,267,113,00190
3923048,Darqwan / Oris Jay , Said The Spider (Surgeon Remix) /  Flashing Light,Techno,2012,UK,Texture Records,Vinyl; 12"; White Label,189,188,00188
3987273,Shadows (2) , Where There Is Only Light,Techno,2012,UK,Avian; Air Studios; Veto Music Wholesale,Vinyl; 12",203,170,00186
3687999,Truncate , Bodega,Techno,2012,US,Truncate,Vinyl; 10",215,154,00184
3957161,Stephen Brown , Ben Sims Vs Stephen Brown,Techno,2012,UK,Theory Recordings,Vinyl; 12",93,270,00181
3982056,Tripeo , First Trip,Techno,2012,Netherlands,Tripeo; Record Industry,Vinyl; 12"; 45 RPM,230,127,00178
3946212,Ø [Phase] , Behind The Sun / The Chasedown,Techno,2012,Belgium,Token; Air Mastering,Vinyl; 12"; 45 RPM,168,185,00176
3890553,K,Alexi ,Techno,2012,Germany,Chiwax; Chiwax Classic Edition,Vinyl; 12"; 33 ⅓ RPM; White Label,180,166,00173
3578612,Big Strick Featuring Generation Next (2) , Alpha & Omega / Origin / Bloodline,Techno,2012,US,7 Days Ent.; Techno Detroit; Prairie Cat Mastering,Vinyl; 12"; 33 ⅓ RPM,226,118,00172
3666604,Parassela , Psl001,Techno,2012,Germany,Parassela,Vinyl; 12"; Limited Edition; EP; 45 RPM,182,159,00170
3418663,Marco Zenker , Black Box EP,Techno,2012,Germany,Ilian Tape; Ilian Tape; Ilian Tape,Vinyl; 12"; EP,99,238,00168
3721294,A Made Up Sound , Malfunctions,Techno,2012,Germany,50Weapons,Vinyl; 12"; 45 RPM,185,151,00168
3684874,Markus Suckut , Figure SPC M,Techno,2012,Germany,Figure SPC,Vinyl; 12",132,202,00167
3371129,Markus Suckut , SCKT 01,Techno,2012,Germany,SCKT,Vinyl; 12",193,140,00166
4081695,Dense & Pika* , Crispy Duck EP,Techno,2012,UK,Hotflush Recordings,Vinyl; 12"; EP,191,141,00166
3461652,Developer , Trade Beliefs,Techno,2012,Spain,Semantica Records,Vinyl; 12"; 33 ⅓ RPM,163,165,00164
3339118,Dieptepunt* , Feeling Deep (Delta Funktionen Remixes),Techno,2012,Netherlands,Dieptepunt,Vinyl; 12"; White Label,197,131,00164
3661603,Juho Kahilainen , HYV,Techno,2012,Finland,HYV,Vinyl; 12"; EP,59,268,00163
3991833,War Easy Made , The Internecine Truth [101 808],Techno,2012,Germany,War Easy Made; Hard Wax; Dubplates & Mastering,Vinyl; 12"; 45 RPM,199,126,00162
3998203,Planetary Assault Systems , Deep Heet Vol. 3,Techno,2012,UK,Mote-Evolver; Space Station Ø; Mute Song; Mote-Evo,Vinyl; 12"; 33 ⅓ RPM,145,178,00161
3943202,Appian / Segv , Untitled,Techno,2012,US,Sly Fox Records; Archer Record Pressing; Artefacts,Vinyl; 12"; 33 ⅓ RPM; EP,153,168,00160
3701651,Third Side , Unity Remixes,Techno,2012,Germany,Restoration Records; Diamonds And Pearls,Vinyl; 12"; 33 ⅓ RPM,201,112,00156
3483198,Dario Zenker , 2029 EP,Techno,2012,Germany,Baud,Vinyl; 12",132,178,00155
3874655,Developer / NX1 / Adriana Lopez , Conducciones EP,Techno,2012,US,Modularz; Complete USA; Complete USA,Vinyl; 12"; EP,174,135,00154
4049004,Karenn / The Analogue Cops , Untitled,Techno,2012,UK,Bleep; The Green Series; Dubplates & Mastering,Vinyl; 12"; 45 RPM; Deluxe Edition; Numbered,77,229,00153
3747410,J.T.C* , The Controller,Techno,2012,Italy,MinimalRome,Vinyl; 12",125,176,00150
3851800,Marco Zenker , Twenty,Techno,2012,Germany,Ilian Tape; Ilian Tape; Ilian Tape,Vinyl; 12"; 33 ⅓ RPM,124,175,00149
3893401,Ruskin* & Broom* , Bites,Techno,2012,UK,Blueprint; Blueprint; Blueprint; Veto Music Wholes,Vinyl; 12"; 45 RPM; 33 ⅓ RPM,201,97,00149
3932990,Daniel Stefanik , Confidence,Techno,2012,Germany,Cocoon Recordings,Vinyl; 12"; Album,128,170,00149
4156504,Various , Fortress Of Noise,Techno,2012,France,Minimum Syndicat,Vinyl; EP; 12",92,205,00148
3999117,Various , GPH18,Techno,2012,US,Geophone,Vinyl; 12",176,118,00147
3711953,Developer , Developer Archive 2,Techno,2012,US,Developer Archive; Complete Mastering,Vinyl; 12"; 33 ⅓ RPM,142,150,00146
3728553,Planetary Assault Systems , Function 4 Remixes Episode 2,Techno,2012,UK,Mote-Evolver; Mute Song; Mote-Evolver; Space Stati,Vinyl; 12"; 33 ⅓ RPM,154,137,00145
3433399,Pev* & Kowton , Beneath Radar,Techno,2012,UK,Livity Sound,Vinyl; 12"; 45 RPM; Limited Edition; Repress,145,142,00143
4008184,Rhythmic Theory , Echo Vibe / Omega Syndrome,Techno,2012,UK,Rhythmic Theory,Vinyl; 12"; 45 RPM,112,175,00143
3653850,Carls Davis , Last Decade EP,Techno,2012,US,Planet E,Vinyl; 12"; 33 ⅓ RPM,165,120,00142
3790510,Asphalt,Pirates ,Techno,2012,France,Freebooter Records,Vinyl; 12"; 33 ⅓ RPM,160,125,00142
3903222,Minilogue , Endlessness,Techno,2012,Sweden,Make A Beautiful Corpse; Wordandsound; Make A Beau,Vinyl; 12"; 33 ⅓ RPM; 45 RPM,110,175,00142
4032462,Bambounou , Orbiting,Techno,2012,Germany,50Weapons; Calyx Mastering,Vinyl; LP; Album,143,142,00142
3378711,John Tejada / Truncate , Maximiliano (6 July 1832 ,Techno,2012,US,Historia y Violencia; MPO; Air Mastering,Vinyl; 12"; White Label; 45 RPM,182,103,00142
4081514,Skirt (7) , Bitten By The Black Dog,Techno,2012,UK,Horizontal Ground,Vinyl; 12"; 33 ⅓ RPM; 45 RPM,185,99,00142
3693383,Ø [Phase] , Binary Opposition Reprocessed Part 2,Techno,2012,Belgium,Token; Record Industry,Vinyl; 12"; 45 RPM,139,141,00140
3450841,Function Vs Jerome Sydenham , White Light (Remixes),Techno,2012,US,Ibadan; Ibadan; Ibadan; Schnittstelle,Vinyl; 12"; 33 ⅓ RPM,147,134,00140
3929268,Benjamin Damage , Swarm / Headache,Techno,2012,Germany,50Weapons,Vinyl; 12",186,93,00139
4046290,Joe Cocherell* , Frozen Border 12,Techno,2012,UK,Frozen Border,Vinyl; 12",170,106,00138
3406542,Detroitrocketscience / Kuba Sojka , 22.300 Miles Above Neo,Techno,2012,Austria,Minimalsoul; Minimalsoul; Minimalsoul; Celebrate R,Vinyl; 12"; Limited Edition,95,181,00138
3604106,Marcelus , Super Strength EP,Techno,2012,Germany,Tresor; Mikrofisch; Tresor; Tresor; Dubplates & Ma,Vinyl; 12"; 33 ⅓ RPM; EP,158,117,00137
3693389,Ø [Phase] , Binary Opposition Reprocessed Part 1,Techno,2012,Belgium,Token; Record Industry,Vinyl; 12"; 45 RPM,121,153,00137
4248927,Ugandan Methods , A Cold Retreat,Techno,2012,UK,Boomkat Editions; Air Mastering,Vinyl; 12"; 45 RPM; Limited Edition; Numbered,93,179,00136
4055089,DJ Tennis* Feat. Pillowtalk* , The Outcast,Techno,2012,Germany,Kompakt,Vinyl; 12",183,86,00134
2820995,Wax (19) , No. 40004,Techno,2011,Germany,Wax; Dubplates & Mastering; Hard Wax,Vinyl; 12"; 45 RPM; White Label,1382,1232,01307
2811855,Gesloten Cirkel , Moustache Techno Series 001,Techno,2011,Netherlands,Moustache Techno; The Vinyl Room; MPO,Vinyl; 12"; 33 ⅓ RPM,649,1186,00917
3227927,EQD , Equalized #005,Techno,2011,Germany,Equalized; Dubplates & Mastering; Hard Wax,Vinyl; 12"; White Label; 33 ⅓ RPM,1003,692,00847
2924590,Shifted , Control,Techno,2011,UK,Mote-Evolver; Mote-Evolver; News Distribution; Air,Vinyl; 12"; EP; 33 ⅓ RPM,323,1028,00675
2900122,Spekter* , Pipe Bomb,Techno,2011,US,Sound Signature; Trutone Mastering Labs; Whobody P,Vinyl; 12"; 33 ⅓ RPM,785,484,00634
2837663,Steve Moore (3) , Zero,Techno,2011,US,L.I.E.S. Records; Prairie Cat Mastering,Vinyl; 12"; 45 RPM,354,906,00630
3247027,Karenn , Untitled,Techno,2011,UK,Works The Long Nights; Dubplates & Mastering; Opti,Vinyl; 12"; 33 ⅓ RPM; 45 RPM; White Label,381,860,00620
3275453,DBX , Alien EP,Techno,2011,UK,Peacefrog Records,Vinyl; 12"; Repress; Limited Edition; 33 ⅓ RPM,145,839,00492
2661557,Marco Shuttle , The Vox Attitude,Techno,2011,Sweden,Färden Records; Clone Distribution,Vinyl; 12"; EP; 33 ⅓ RPM,237,706,00471
3463817,Polar Inertia , Indirect Light EP,Techno,2011,France,Dement3d Records; Air Mastering; MPO,Vinyl; 12",405,530,00467
2715066,Kong Oscar , Kong Oscar,Techno,2011,Norway,Totally; Sex Tags UFO,Vinyl; 12"; Limited Edition,64,844,00454
